run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
3,NSGA-II,420,52,0.422877,0.317714
3,NSGA-II,430,41,0.441149,0.331442
3,NSGA-II,440,43,0.442137,0.332184
3,NSGA-II,450,45,0.442221,0.332248
3,NSGA-II,460,47,0.467934,0.351565
3,NSGA-II,470,44,0.481910,0.362066
3,NSGA-II,480,47,0.485573,0.364818
3,NSGA-II,490,39,0.502924,0.377854
3,NSGA-II,500,39,0.502924,0.377854
3,NSGA-III,10,12,0.040527,0.030449
3,NSGA-III,20,18,0.060972,0.045809
3,NSGA-III,30,22,0.065995,0.049583
3,NSGA-III,40,18,0.067112,0.050422
3,NSGA-III,50,27,0.107986,0.081131
3,NSGA-III,60,21,0.126108,0.094747
3,NSGA-III,70,28,0.131927,0.099119
3,NSGA-III,80,20,0.192214,0.144413
3,NSGA-III,90,29,0.239362,0.179836
3,NSGA-III,100,26,0.271495,0.203978
3,NSGA-III,110,16,0.405516,0.304670
3,NSGA-III,120,17,0.407567,0.306211
3,NSGA-III,130,12,0.470829,0.353741
3,NSGA-III,140,13,0.487422,0.366207
3,NSGA-III,150,8,0.533831,0.401075
3,NSGA-III,160,6,0.562458,0.422583
3,NSGA-III,170,9,0.592501,0.445155
3,NSGA-III,180,8,0.649754,0.488170
3,NSGA-III,190,16,0.671172,0.504262
3,NSGA-III,200,17,0.674663,0.506884
3,NSGA-III,210,9,0.741711,0.557258
3,NSGA-III,220,10,0.758174,0.569627
3,NSGA-III,230,8,0.766918,0.576197
3,NSGA-III,240,10,0.788426,0.592356
3,NSGA-III,250,14,0.833617,0.626309
3,NSGA-III,260,16,0.875838,0.658030
3,NSGA-III,270,18,0.882544,0.663068
3,NSGA-III,280,15,0.890702,0.669197
3,NSGA-III,290,18,0.944562,0.709663
3,NSGA-III,300,21,0.945428,0.710314
3,NSGA-III,310,19,0.955252,0.717695
3,NSGA-III,320,7,0.989880,0.743711
3,NSGA-III,330,5,1.006645,0.756308
3,NSGA-III,340,5,1.006645,0.756308
